Date,Open,High,Low,Close,Adj Close,Volume
1977-03-02,4.560235,4.597923,4.547672,4.560235,2.149381,327300
1977-03-03,4.572797,4.748674,4.572797,4.723549,2.226356,267600
1977-03-04,4.723549,4.736112,4.685861,4.736112,2.232279,217800
1977-03-07,4.748674,4.798925,4.748674,4.798925,2.261884,143200
1977-03-08,4.798925,4.798925,4.723549,4.736112,2.232279,295500
1977-03-09,4.698424,4.698424,4.623048,4.635611,2.184909,114400
1977-03-10,4.635611,4.673298,4.560235,4.673298,2.202671,264600
1977-03-11,4.673298,4.698424,4.660736,4.660736,2.196751,92500
1977-03-14,4.673298,4.798925,4.673298,4.773799,2.250041,175100
1977-03-15,4.798925,4.874300,4.798925,4.836613,2.279645,298500
1977-03-16,4.836613,4.886863,4.836613,4.874300,2.297409,240700
1977-03-17,4.874300,4.949677,4.861738,4.924551,2.321095,266600
1977-03-18,4.924551,4.974802,4.924551,4.924551,2.321095,200900
1977-03-21,4.924551,4.937114,4.849175,4.861738,2.291487,324300
1977-03-22,4.861738,4.874300,4.798925,4.874300,2.307431,175100
1977-03-23,4.874300,4.874300,4.698424,4.710986,2.230118,193000
1977-03-24,4.710986,4.773799,4.623048,4.648173,2.200384,309400
1977-03-25,4.648173,4.648173,4.597923,4.623048,2.188488,163100
1977-03-28,4.610485,4.610485,4.572797,4.585360,2.170648,188000
1977-03-29,4.585360,4.648173,4.585360,4.585360,2.170648,239700
1977-03-30,4.585360,4.660736,4.585360,4.585360,2.170648,210900
1977-03-31,4.585360,4.648173,4.585360,4.623048,2.188488,67600
1977-04-01,4.623048,4.673298,4.597923,4.673298,2.212276,163100
1977-04-04,4.673298,4.698424,4.597923,4.597923,2.176595,119300
1977-04-05,4.597923,4.623048,4.585360,4.623048,2.188488,130300
1977-04-06,4.623048,4.623048,4.585360,4.585360,2.170648,171100
1977-04-07,4.585360,4.597923,4.572797,4.572797,2.164702,92500
1977-04-11,4.572797,4.585360,4.522547,4.522547,2.140913,433800
1977-04-12,4.522547,4.522547,4.472296,4.484859,2.123073,153200
1977-04-13,4.484859,4.497422,4.472296,4.497422,2.129019,90500
1977-04-14,4.522547,4.648173,4.522547,4.635611,2.194437,573100
1977-04-15,4.635611,4.648173,4.610485,4.635611,2.194437,115300
1977-04-18,4.635611,4.635611,4.585360,4.635611,2.194437,140200
1977-04-19,4.623048,4.623048,4.522547,4.522547,2.140913,121300
1977-04-20,4.522547,4.572797,4.484859,4.509984,2.134966,364100
1977-04-21,4.509984,4.509984,4.384358,4.396921,2.081445,152200
1977-04-22,4.396921,4.396921,4.221044,4.246169,2.010078,239700
1977-04-25,4.258732,4.334107,4.258732,4.283857,2.027920,167100
1977-04-26,4.283857,4.308982,4.246169,4.246169,2.010078,121300
1977-04-27,4.246169,4.371795,4.246169,4.371795,2.069550,214900
1977-04-28,4.371795,4.384358,4.321545,4.321545,2.045762,329300
1977-04-29,4.321545,4.371795,4.321545,4.359233,2.063602,107400
1977-05-02,4.359233,4.396921,4.346670,4.396921,2.081445,205900
1977-05-03,4.396921,4.396921,4.334107,4.334107,2.051709,420800
1977-05-04,4.334107,4.409483,4.321545,4.359233,2.063602,1386000
1977-05-05,4.359233,4.447171,4.359233,4.447171,2.105232,394000
1977-05-06,4.447171,4.447171,4.409483,4.422046,2.093338,205900
1977-05-09,4.422046,4.472296,4.422046,4.472296,2.117126,219800
1977-05-10,4.459733,4.459733,4.409483,4.409483,2.087390,214900
1977-05-11,4.409483,4.459733,4.396921,4.396921,2.081445,313400
1977-05-12,4.346670,4.346670,4.296420,4.334107,2.051709,744200
1977-05-13,4.346670,4.396921,4.346670,4.396921,2.081445,184000
1977-05-16,4.396921,4.422046,4.346670,4.409483,2.087390,121300
1977-05-17,4.409483,4.409483,4.346670,4.371795,2.069550,285500
1977-05-18,4.371795,4.409483,4.359233,4.409483,2.087390,473600
1977-05-19,4.409483,4.409483,4.308982,4.346670,2.057657,178100
1977-05-20,4.346670,4.371795,4.321545,4.321545,2.045762,74600
1977-05-23,4.321545,4.321545,4.271294,4.283857,2.027920,241700
1977-05-24,4.283857,4.283857,4.221044,4.246169,2.010078,221800
1977-05-25,4.233606,4.233606,4.057730,4.070292,1.926821,680500
1977-05-26,4.045167,4.045167,3.957228,3.982354,1.885193,795900
1977-05-27,3.969791,3.969791,3.844165,3.844165,1.819776,341200
1977-05-31,3.819040,3.819040,3.643163,3.668288,1.736520,309400
1977-06-01,3.668288,3.793914,3.668288,3.793914,1.795988,876500
1977-06-02,3.793914,3.844165,3.743664,3.781352,1.790042,378000
1977-06-03,3.793914,3.894415,3.793914,3.869290,1.831670,504400
1977-06-06,3.869290,3.906978,3.793914,3.793914,1.795988,355200
1977-06-07,3.793914,3.806477,3.743664,3.781352,1.790042,689500
1977-06-08,3.806477,3.869290,3.806477,3.844165,1.819776,470600
1977-06-09,3.844165,3.906978,3.831602,3.881853,1.837618,416800
1977-06-10,3.881853,3.969791,3.881853,3.969791,1.879246,426800
1977-06-13,3.994916,4.070292,3.994916,4.045167,1.914928,412900
1977-06-14,4.070292,4.170793,4.070292,4.170793,1.974398,438700
1977-06-15,4.170793,4.195919,4.107980,4.145668,1.962504,265600
1977-06-16,4.145668,4.233606,4.133105,4.183356,1.980345,463600
1977-06-17,4.195919,4.246169,4.195919,4.195919,1.986291,324300
1977-06-20,4.195919,4.195919,4.082855,4.158231,1.968452,234800
1977-06-21,4.158231,4.195919,4.120543,4.145668,1.962504,554200
1977-06-22,4.145668,4.158231,4.120543,4.133105,1.956557,225800
1977-06-23,4.133105,4.208481,4.133105,4.145668,1.962504,415900
1977-06-24,4.145668,4.145668,4.082855,4.095417,1.938716,714400
1977-06-27,4.095417,4.133105,4.070292,4.120543,1.950609,168100
1977-06-28,4.120543,4.133105,4.070292,4.070292,1.936745,273600
1977-06-29,4.057730,4.057730,3.994916,4.020041,1.912834,336300
1977-06-30,4.020041,4.045167,3.969791,4.020041,1.912834,450700
1977-07-01,4.020041,4.057730,4.020041,4.057730,1.930767,197900
1977-07-05,4.057730,4.107980,4.045167,4.045167,1.924789,220800
1977-07-06,4.045167,4.045167,4.007479,4.020041,1.912834,458700
1977-07-07,4.020041,4.020041,3.944666,4.007479,1.906856,309400
1977-07-08,4.007479,4.057730,4.007479,4.020041,1.912834,352200
1977-07-11,4.020041,4.045167,4.020041,4.045167,1.924789,275500
1977-07-12,4.045167,4.045167,4.007479,4.007479,1.906856,472600
1977-07-13,4.007479,4.045167,3.982354,4.020041,1.912834,381000
1977-07-15,4.020041,4.133105,4.007479,4.133105,1.966632,872600
1977-07-18,4.158231,4.321545,4.158231,4.321545,2.056298,610900
1977-07-19,4.359233,4.472296,4.359233,4.396921,2.092162,978000
1977-07-20,4.371795,4.371795,4.233606,4.271294,2.032387,353200
1977-07-21,4.283857,4.346670,4.283857,4.346670,2.068253,515300
1977-07-22,4.359233,4.384358,4.359233,4.359233,2.074229,89500
1977-07-25,4.359233,4.384358,4.346670,4.371795,2.080206,197000
1977-07-26,4.359233,4.359233,4.271294,4.321545,2.056298,159100
1977-07-27,4.296420,4.296420,4.195919,4.258732,2.026408,210900
1977-07-28,4.271294,4.321545,4.271294,4.321545,2.056298,87500
1977-07-29,4.321545,4.384358,4.296420,4.346670,2.068253,143200
1977-08-01,4.346670,4.371795,4.334107,4.346670,2.068253,290500
1977-08-02,4.346670,4.346670,4.271294,4.296420,2.044341,226800
1977-08-03,4.296420,4.422046,4.296420,4.371795,2.080206,355200
1977-08-04,4.371795,4.522547,4.371795,4.522547,2.151938,219800
1977-08-05,4.522547,4.535110,4.396921,4.396921,2.092162,141200
1977-08-08,4.396921,4.409483,4.308982,4.334107,2.062274,158100
1977-08-09,4.334107,4.359233,4.296420,4.321545,2.056298,173100
1977-08-10,4.321545,4.409483,4.296420,4.409483,2.098139,482500
1977-08-11,4.409483,4.459733,4.396921,4.409483,2.098139,471600
1977-08-12,4.409483,4.497422,4.396921,4.472296,2.128028,257600
1977-08-15,4.472296,4.673298,4.472296,4.648173,2.211714,617800
1977-08-16,4.623048,4.623048,4.560235,4.623048,2.199758,475500
1977-08-17,4.623048,4.685861,4.597923,4.635611,2.205738,444700
1977-08-18,4.635611,4.673298,4.610485,4.610485,2.193781,334300
1977-08-19,4.610485,4.673298,4.585360,4.610485,2.193781,386000
1977-08-22,4.610485,4.748674,4.610485,4.673298,2.223669,947200
1977-08-23,4.673298,4.748674,4.635611,4.635611,2.205738,367100
1977-08-24,4.635611,4.635611,4.522547,4.522547,2.151938,792000
1977-08-25,4.522547,4.522547,4.371795,4.497422,2.139982,825800
1977-08-26,4.497422,4.522547,4.447171,4.522547,2.151938,209900
1977-08-29,4.522547,4.560235,4.484859,4.522547,2.151938,125300
1977-08-30,4.522547,4.522547,4.422046,4.422046,2.104118,136300
1977-08-31,4.422046,4.447171,4.384358,4.447171,2.116073,93500
1977-09-01,4.447171,4.484859,4.434608,4.434608,2.110094,482500
1977-09-02,4.422046,4.422046,4.384358,4.396921,2.092162,613900
1977-09-06,4.384358,4.384358,4.271294,4.334107,2.062274,291500
1977-09-07,4.334107,4.371795,4.334107,4.334107,2.062274,253700
1977-09-08,4.334107,4.359233,4.308982,4.308982,2.050320,274600
1977-09-09,4.308982,4.321545,4.246169,4.258732,2.026408,172100
1977-09-12,4.258732,4.258732,4.221044,4.246169,2.020430,90500
1977-09-13,4.246169,4.308982,4.246169,4.308982,2.050320,145200
1977-09-14,4.346670,4.434608,4.346670,4.434608,2.110094,45700
1977-09-15,4.484859,4.547672,4.484859,4.522547,2.151938,572100
1977-09-16,4.509984,4.509984,4.459733,4.459733,2.122049,128300
1977-09-19,4.422046,4.422046,4.371795,4.396921,2.092162,111400
1977-09-20,4.396921,4.459733,4.396921,4.422046,2.114269,154200
1977-09-21,4.447171,4.547672,4.447171,4.459733,2.132286,136300
1977-09-22,4.459733,4.497422,4.434608,4.497422,2.150306,136300
1977-09-23,4.497422,4.547672,4.472296,4.497422,2.150306,387000
1977-09-26,4.497422,4.572797,4.422046,4.572797,2.186346,232800
1977-09-27,4.572797,4.610485,4.560235,4.597923,2.198358,241700
1977-09-28,4.597923,4.660736,4.572797,4.585360,2.192353,365100
1977-09-29,4.585360,4.635611,4.585360,4.597923,2.198358,592000
1977-09-30,4.597923,4.623048,4.560235,4.560235,2.180340,323300
1977-10-03,4.560235,4.585360,4.472296,4.497422,2.150306,224800
1977-10-04,4.497422,4.522547,4.447171,4.472296,2.138294,841700
1977-10-05,4.447171,4.447171,4.409483,4.422046,2.114269,426800
1977-10-06,4.422046,4.447171,4.359233,4.396921,2.102255,270600
1977-10-07,4.396921,4.422046,4.384358,4.422046,2.114269,106400
1977-10-10,4.422046,4.422046,4.384358,4.409483,2.108262,44700
1977-10-11,4.409483,4.409483,4.334107,4.346670,2.078230,84500
1977-10-12,4.321545,4.321545,4.271294,4.308982,2.060211,108400
1977-10-13,4.308982,4.371795,4.283857,4.321545,2.066217,135300
1977-10-14,4.321545,4.334107,4.271294,4.296420,2.054203,118300
1977-10-17,4.308982,4.334107,4.308982,4.321545,2.066217,194000
1977-10-18,4.195919,4.195919,4.020041,4.032604,1.928068,458700
1977-10-19,4.032604,4.045167,3.856727,3.906978,1.868004,819800
1977-10-20,3.906978,3.919541,3.793914,3.906978,1.868004,635700
1977-10-21,3.919541,3.944666,3.919541,3.932103,1.880017,164100
1977-10-24,3.932103,3.932103,3.844165,3.856727,1.843978,1101400
1977-10-25,3.819040,3.819040,3.630600,3.705976,1.771901,1019800
1977-10-26,3.705976,3.768789,3.643163,3.693413,1.765894,1042700
1977-10-27,3.693413,3.743664,3.693413,3.705976,1.771901,991000
1977-10-28,3.705976,3.781352,3.705976,3.731101,1.783913,267600
1977-10-31,3.731101,3.756227,3.705976,3.756227,1.795927,171100
1977-11-01,3.743664,3.743664,3.718539,3.731101,1.783913,161100
1977-11-02,3.731101,3.819040,3.718539,3.768789,1.801933,243700
1977-11-03,3.768789,3.793914,3.756227,3.781352,1.807940,142200
1977-11-04,3.844165,3.881853,3.844165,3.881853,1.855991,243700
1977-11-07,3.881853,3.919541,3.831602,3.831602,1.831966,1081500
1977-11-08,3.819040,3.819040,3.768789,3.793914,1.813946,95500
1977-11-09,3.793914,3.806477,3.743664,3.806477,1.819952,290500
1977-11-10,3.806477,3.869290,3.793914,3.869290,1.849985,1198900
1977-11-11,3.881853,3.969791,3.881853,3.944666,1.886023,2598900
1977-11-14,3.944666,3.969791,3.894415,3.906978,1.868004,341200
1977-11-15,3.906978,3.982354,3.894415,3.969791,1.898035,473600
1977-11-16,3.957228,3.957228,3.844165,3.844165,1.837971,627800
1977-11-17,3.844165,3.856727,3.793914,3.831602,1.831966,199900
1977-11-18,3.831602,3.856727,3.819040,3.819040,1.825958,136300
1977-11-21,3.819040,3.819040,3.743664,3.793914,1.813946,420800
1977-11-22,3.793914,3.793914,3.680851,3.705976,1.771901,287500
1977-11-23,3.743664,3.793914,3.743664,3.781352,1.807940,1703400
1977-11-25,3.781352,3.793914,3.756227,3.756227,1.795927,501400
1977-11-28,3.756227,3.793914,3.756227,3.781352,1.807940,632800
1977-11-29,3.756227,3.756227,3.680851,3.705976,1.771901,1235700
1977-11-30,3.705976,3.705976,3.655725,3.668288,1.753881,384000
1977-12-01,3.668288,3.680851,3.618037,3.655725,1.747875,677600
1977-12-02,3.655725,3.680851,3.592912,3.618037,1.729856,638700
1977-12-05,3.618037,3.630600,3.567787,3.592912,1.717843,288500
1977-12-06,3.592912,3.592912,3.467286,3.504974,1.675798,462600
1977-12-07,3.504974,3.504974,3.467286,3.504974,1.675798,595900
1977-12-08,3.504974,3.504974,3.429598,3.454723,1.651772,595000
1977-12-09,3.454723,3.492411,3.429598,3.467286,1.657779,1038700
1977-12-12,3.467286,3.479849,3.391910,3.429598,1.639759,1099400
1977-12-13,3.429598,3.429598,3.379348,3.417035,1.633753,207900
1977-12-14,3.417035,3.442161,3.391910,3.442161,1.645765,606900
1977-12-15,3.442161,3.454723,3.391910,3.391910,1.621740,676500
1977-12-16,3.391910,3.429598,3.391910,3.429598,1.639759,293500
1977-12-19,3.429598,3.429598,3.379348,3.417035,1.633753,599900
1977-12-20,3.404473,3.404473,3.379348,3.391910,1.633755,211900
1977-12-21,3.404473,3.530099,3.404473,3.504974,1.688214,1115300
1977-12-22,3.555224,3.618037,3.555224,3.618037,1.742671,513400
1977-12-23,3.618037,3.680851,3.605475,3.668288,1.766875,196000
1977-12-27,3.668288,3.680851,3.618037,3.668288,1.766875,165100
1977-12-28,3.655725,3.655725,3.605475,3.630600,1.748723,412900
1977-12-29,3.630600,3.668288,3.592912,3.668288,1.766875,159100
1977-12-30,3.668288,3.693413,3.643163,3.680851,1.772926,324300
1978-01-03,3.668288,3.668288,3.618037,3.630600,1.748723,79500
1978-01-04,3.630600,3.643163,3.530099,3.643163,1.754774,260600
1978-01-05,3.643163,3.756227,3.643163,3.643163,1.754774,1359100
1978-01-06,3.643163,3.655725,3.592912,3.618037,1.742671,101400
1978-01-09,3.618037,3.630600,3.580350,3.592912,1.730570,397000
1978-01-10,3.592912,3.630600,3.580350,3.592912,1.730570,284500
1978-01-11,3.592912,3.618037,3.580350,3.580350,1.724520,939200
1978-01-12,3.580350,3.618037,3.530099,3.530099,1.700316,90500
1978-01-13,3.542662,3.618037,3.542662,3.555224,1.712418,442700
1978-01-16,3.555224,3.567787,3.542662,3.542662,1.706366,130300
1978-01-17,3.542662,3.567787,3.542662,3.542662,1.706366,581000
1978-01-18,3.580350,3.643163,3.580350,3.643163,1.754774,306400
1978-01-19,3.643163,3.680851,3.618037,3.618037,1.742671,325300
1978-01-20,3.605475,3.605475,3.555224,3.555224,1.712418,91500
1978-01-23,3.555224,3.592912,3.542662,3.555224,1.712418,215900
1978-01-24,3.555224,3.643163,3.542662,3.630600,1.748723,481500
1978-01-25,3.630600,3.680851,3.580350,3.643163,1.754774,799900
1978-01-26,3.643163,3.693413,3.605475,3.618037,1.742671,254700
1978-01-27,3.618037,3.643163,3.592912,3.592912,1.730570,241700
1978-01-30,3.592912,3.655725,3.580350,3.655725,1.760824,261600
1978-01-31,3.655725,3.655725,3.618037,3.630600,1.748723,233800
1978-02-01,3.630600,3.680851,3.618037,3.680851,1.772926,67600
1978-02-02,3.680851,3.705976,3.655725,3.680851,1.772926,283500
1978-02-03,3.643163,3.643163,3.592912,3.592912,1.730570,380000
1978-02-06,3.592912,3.618037,3.592912,3.618037,1.742671,36800
1978-02-07,3.618037,3.618037,3.580350,3.605475,1.736622,140200
1978-02-08,3.605475,3.630600,3.592912,3.605475,1.736622,124300
1978-02-09,3.605475,3.643163,3.605475,3.605475,1.736622,221800
1978-02-10,3.618037,3.668288,3.618037,3.643163,1.754774,321300
1978-02-13,3.643163,3.680851,3.643163,3.655725,1.760824,116400
1978-02-14,3.643163,3.643163,3.618037,3.643163,1.754774,180000
1978-02-15,3.643163,3.655725,3.630600,3.643163,1.754774,182000
1978-02-16,3.630600,3.630600,3.618037,3.630600,1.748723,359100
1978-02-17,3.630600,3.655725,3.630600,3.630600,1.748723,146200
1978-02-21,3.630600,3.630600,3.592912,3.618037,1.742671,126300
1978-02-22,3.618037,3.643163,3.618037,3.630600,1.748723,183000
1978-02-23,3.630600,3.630600,3.618037,3.630600,1.748723,241700
1978-02-24,3.630600,3.668288,3.618037,3.668288,1.766875,583000
1978-02-27,3.668288,3.693413,3.605475,3.605475,1.736622,135300
1978-02-28,3.592912,3.592912,3.517536,3.517536,1.694265,499400
1978-03-01,3.517536,3.580350,3.517536,3.580350,1.724520,131300
1978-03-02,3.580350,3.592912,3.567787,3.567787,1.718469,116400
1978-03-03,3.567787,3.605475,3.542662,3.542662,1.706366,125300
1978-03-06,3.542662,3.567787,3.530099,3.530099,1.700316,88500
1978-03-07,3.542662,3.567787,3.542662,3.567787,1.718469,238700
1978-03-08,3.580350,3.618037,3.580350,3.618037,1.742671,324300
1978-03-09,3.618037,3.618037,3.592912,3.618037,1.742671,327300
1978-03-10,3.618037,3.618037,3.605475,3.618037,1.742671,324300
1978-03-13,3.655725,3.705976,3.655725,3.680851,1.772926,225800
1978-03-14,3.680851,3.781352,3.655725,3.781352,1.821334,229800
1978-03-15,3.781352,3.781352,3.743664,3.743664,1.803182,220800
1978-03-16,3.743664,3.844165,3.743664,3.844165,1.851588,295500
1978-03-17,3.844165,3.869290,3.819040,3.844165,1.851588,167100
1978-03-20,3.856727,3.906978,3.856727,3.869290,1.863691,335300
1978-03-21,3.869290,3.894415,3.856727,3.856727,1.857640,418800
1978-03-22,3.856727,3.906978,3.844165,3.906978,1.881843,509400
1978-03-23,3.906978,3.919541,3.869290,3.919541,1.887894,456600
1978-03-27,3.919541,3.919541,3.881853,3.881853,1.869741,357200
1978-03-28,3.881853,3.881853,3.844165,3.856727,1.869744,208900
1978-03-29,3.881853,3.944666,3.881853,3.932103,1.906286,345200
1978-03-30,3.932103,3.957228,3.894415,3.957228,1.918467,142200
1978-03-31,3.957228,3.957228,3.906978,3.919541,1.900195,362100
1978-04-03,3.894415,3.894415,3.856727,3.881853,1.881925,159100
1978-04-04,3.881853,3.906978,3.869290,3.906978,1.894105,366100
1978-04-05,3.906978,3.944666,3.894415,3.919541,1.900195,872600
1978-04-06,3.919541,3.957228,3.881853,3.906978,1.894105,387000
1978-04-07,3.906978,3.906978,3.844165,3.894415,1.888014,237700
1978-04-10,3.894415,3.919541,3.894415,3.919541,1.900195,178100
1978-04-11,3.919541,3.919541,3.793914,3.793914,1.839293,1179000
1978-04-12,3.831602,3.856727,3.831602,3.844165,1.863654,76600
1978-04-13,3.844165,3.856727,3.819040,3.844165,1.863654,556100
1978-04-14,3.844165,3.944666,3.844165,3.869290,1.875835,2761100
1978-04-17,3.906978,4.020041,3.906978,3.957228,1.918467,2029800
1978-04-18,3.982354,4.120543,3.982354,4.057730,1.967190,1049700
1978-04-19,4.082855,4.221044,4.082855,4.195919,2.034183,2199900
1978-04-20,4.208481,4.346670,4.208481,4.271294,2.070727,1611900
1978-04-21,4.271294,4.296420,4.208481,4.271294,2.070727,690500
1978-04-24,4.271294,4.396921,4.246169,4.384358,2.125540,1189000
1978-04-25,4.484859,4.585360,4.484859,4.522547,2.192534,1350200
1978-04-26,4.522547,4.535110,4.472296,4.472296,2.168173,671600
1978-04-27,4.459733,4.459733,4.396921,4.396921,2.131630,1148200
1978-04-28,4.396921,4.497422,4.384358,4.497422,2.180353,555200
1978-05-01,4.497422,4.560235,4.472296,4.522547,2.192534,815900
1978-05-02,4.522547,4.572797,4.459733,4.560235,2.210805,796900
1978-05-03,4.547672,4.547672,4.472296,4.484859,2.174263,705400
1978-05-04,4.459733,4.459733,4.371795,4.447171,2.155992,1171100
1978-05-05,4.447171,4.560235,4.396921,4.547672,2.204714,661600
1978-05-08,4.547672,4.585360,4.472296,4.472296,2.168173,283500
1978-05-09,4.472296,4.484859,4.422046,4.434608,2.149902,222800
1978-05-10,4.434608,4.509984,4.422046,4.484859,2.174263,225800
1978-05-11,4.484859,4.497422,4.447171,4.497422,2.180353,465600
1978-05-12,4.572797,4.748674,4.572797,4.748674,2.302161,2051700
1978-05-15,4.748674,4.861738,4.685861,4.861738,2.356973,661600
1978-05-16,4.886863,4.949677,4.886863,4.949677,2.399606,1148200
1978-05-17,4.949677,5.037615,4.861738,4.974802,2.411788,559100
1978-05-18,4.924551,4.924551,4.748674,4.748674,2.302161,659600
1978-05-19,4.748674,4.786362,4.698424,4.698424,2.277800,540200
1978-05-22,4.698424,4.824050,4.660736,4.824050,2.338701,400900
1978-05-23,4.824050,4.836613,4.685861,4.723549,2.289980,307400
1978-05-24,4.673298,4.673298,4.597923,4.648173,2.253437,706400
1978-05-25,4.623048,4.623048,4.497422,4.522547,2.192534,760100
1978-05-26,4.522547,4.547672,4.447171,4.522547,2.192534,581000
1978-05-30,4.522547,4.610485,4.509984,4.610485,2.235166,277600
1978-05-31,4.610485,4.685861,4.610485,4.648173,2.253437,573100
1978-06-01,4.648173,4.723549,4.635611,4.698424,2.277800,759100
1978-06-02,4.698424,4.849175,4.698424,4.811487,2.332612,848700
1978-06-05,4.849175,5.025052,4.849175,5.025052,2.436149,1867600
1978-06-06,5.087865,5.213491,5.087865,5.087865,2.466601,2062600
1978-06-07,5.062740,5.062740,4.949677,4.974802,2.411788,1399900
1978-06-08,4.974802,5.037615,4.949677,4.962239,2.405697,1312400
1978-06-09,4.962239,4.987364,4.874300,4.874300,2.363065,1000900
1978-06-12,4.874300,4.911988,4.723549,4.723549,2.289980,270600
1978-06-13,4.723549,4.773799,4.685861,4.773799,2.314342,300400
1978-06-14,4.773799,4.899426,4.648173,4.660736,2.259527,605900
1978-06-15,4.660736,4.673298,4.572797,4.572797,2.216897,384000
1978-06-16,4.572797,4.673298,4.560235,4.560235,2.210805,237700
1978-06-19,4.560235,4.623048,4.547672,4.597923,2.229074,179000
1978-06-20,4.610485,4.685861,4.610485,4.610485,2.235166,344200
1978-06-21,4.610485,4.610485,4.560235,4.585360,2.222986,555200
1978-06-22,4.585360,4.648173,4.585360,4.648173,2.253437,179000
1978-06-23,4.648173,4.660736,4.560235,4.560235,2.210805,290500
1978-06-26,4.560235,4.585360,4.497422,4.509984,2.186443,547200
1978-06-27,4.509984,4.522547,4.459733,4.522547,2.204819,879500
1978-06-28,4.522547,4.560235,4.484859,4.535110,2.210943,338200
1978-06-29,4.547672,4.623048,4.547672,4.623048,2.253814,577000
1978-06-30,4.623048,4.660736,4.610485,4.623048,2.253814,736300
1978-07-03,4.623048,4.623048,4.597923,4.597923,2.241566,272600
1978-07-05,4.597923,4.623048,4.597923,4.623048,2.253814,573100
1978-07-06,4.623048,4.623048,4.560235,4.623048,2.253814,279500
1978-07-07,4.623048,4.648173,4.597923,4.610485,2.247690,852700
1978-07-10,4.610485,4.648173,4.610485,4.623048,2.253814,313400
1978-07-11,4.648173,4.710986,4.648173,4.685861,2.284437,485500
1978-07-12,4.698424,4.748674,4.698424,4.736112,2.308937,608900
1978-07-13,4.736112,4.748674,4.710986,4.723549,2.302812,286500
1978-07-14,4.736112,4.849175,4.736112,4.824050,2.351807,1248700
1978-07-17,4.861738,4.899426,4.861738,4.861738,2.370181,863600
1978-07-18,4.849175,4.849175,4.773799,4.773799,2.327309,348200
1978-07-19,4.798925,4.861738,4.798925,4.861738,2.370181,746200
1978-07-20,4.861738,4.911988,4.861738,4.861738,2.370181,420800
1978-07-21,4.861738,4.861738,4.748674,4.773799,2.327309,820800
1978-07-24,4.773799,4.786362,4.723549,4.786362,2.333434,1090500
1978-07-25,4.811487,4.836613,4.811487,4.836613,2.357931,411900
1978-07-26,4.836613,4.937114,4.824050,4.911988,2.394680,810900
1978-07-27,4.911988,4.962239,4.899426,4.962239,2.419177,187000
1978-07-28,4.962239,4.999927,4.937114,4.999927,2.437550,526300
